"","Kingdom","Phylum","Class","Order","Family","Genus","Species","Taxonomy","taxon","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource"
"6215","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Anthostomella","unidentified","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Anthostomella;s__unidentified","Xylariaceae","1CB1ABFB-36B9-11D5-9548-00D0592D548C","81528","9","Pathotroph-Saprotroph-Symbiotroph","Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph","Probable","Xylarioid","NULL","Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6216","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Eichleriella","unidentified","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Eichleriella;s__unidentified","Eichleriella","1CB1C6E5-36B9-11D5-9548-00D0592D548C","17543","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
"6217","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_ambigua","k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_ambigua","Mortierellaceae","3BD31551-4295-4664-858B-8E44073A293E","816415","9","Saprotroph-Symbiotroph","Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph","Possible","Microfungus","NULL","Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Purahong W, et al. 2016. Molecular Ecology 25:4059-4074 ((https://doi.org/10.1111/mec.13739))"
"6218","Fungi","Ascomycota",NA,NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6219","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Bulleromyces","Bulleromyces_albus","k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Bulleromyces;s__Bulleromyces_albus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6220","Fungi","Basidiomycota","Agaricomycetes","Cantharellales",NA,NA,NA,"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6221","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6222","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA,"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6223","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__NA","Penicillium","1CB1C9C1-36B9-11D5-9548-00D0592D548C","9257","13","Saprotroph","Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph","Highly Probable","Microfungus","Soft Rot","NULL","Duncan CG, Eslyn WE. 1966. Mycologia 58642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))"
"6224","Fungi","Ascomycota",NA,NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6225","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Phaeothecoidea","unidentified","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Phaeothecoidea;s__unidentified","Teratosphaeriaceae","87A3FDCC-E75C-4F2E-B987-C7579847CE32","504465","9","Pathotroph-Saprotroph","Animal Pathogen-Plant Pathogen-Undefined Saprotroph","Probable","NULL","NULL","Includes numerous saprobic, extremophilic, human opportunistic, and plant pathogenic fungi (Quaedvlieg et al. 2014)","Quaedvlieg W, et al. 2014. Persoonia 3:31-40 ((https://doi.org/10.3767/003158514X681981))"
"6226","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis","Nigrograna","unidentified","k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Nigrograna;s__unidentified","Nigrograna","A0739130-F33E-49DB-95DE-CD2F6A718EFE","564794","13","Pathotroph","Animal Pathogen","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
"6227","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Limonomyces","Limonomyces_roseipellis","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_roseipellis","Corticiaceae","1CB1CCF9-36B9-11D5-9548-00D0592D548C","80648","9","Pathotroph-Saprotroph","Lichen Parasite-Plant Pathogen-Wood Saprotroph","Possible","Corticioid-Microfungus","NULL","Saprobes or pathogens on a wide range of mainly woody substrata; a few species are lichenicolous and some are grass pathogens (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6228","Fungi","Ascomycota","Sordariomycetes","Calosphaeriales","Pleurostomataceae","Pleurostoma","Pleurostoma_ootheca","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Calosphaeriales;f__Pleurostomataceae;g__Pleurostoma;s__Pleurostoma_ootheca","Pleurostoma","9B5A26F9-A308-4A55-92DD-2FF6E1F49897","4247","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
"6229","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella",NA,"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6230","Fungi","Basidiomycota","Tremellomycetes","Tremellales","unidentified","unidentified","unidentified","k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6231","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6232","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"k__Fungi;p__Basidiomycota;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6233","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6234","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","Thanatephorus_cucumeris","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris","Ceratobasidiaceae","1CB1CCDC-36B9-11D5-9548-00D0592D548C","80572","9","Pathotroph-Saprotroph-Symbiotroph","Endomycorrhizal-Plant Pathogen-Undefined Saprotroph","Possible","Microfungus","NULL","Best known as plant pathogens, but also saprobic. Species are endomycorrhizal with a wide range of plant roots - especially of Orchidaceae but also even bryophytes (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6235","Fungi",NA,NA,NA,NA,NA,NA,"k__Fungi;p__NA;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6236","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","unidentified","unidentified","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Serendipitaceae;g__unidentified;s__unidentified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6237","Fungi","Ascomycota",NA,NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6238","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae",NA,NA,"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__NA;s__NA","Mycosphaerellaceae","1CB1CD75-36B9-11D5-9548-00D0592D548C","81043","9","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Biotrophic, necrotrophic or saprobic on various plant tissues (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6239","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6240","Fungi","Basidiomycota","Tremellomycetes","Tremellales",NA,NA,NA,"k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6241","Fungi",NA,NA,NA,NA,NA,NA,"k__Fungi;p__NA;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6242","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Thelephora","unidentified","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__unidentified","Thelephoraceae","1CB1CDE7-36B9-11D5-9548-00D0592D548C","81463","9","Saprotroph-Symbiotroph","Ectomycorrhizal-Undefined Saprotroph","Probable","Clavarioid","NULL","On the ground, on soil, a few on wood. At least some speices ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6243","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Dinemasporium","Dinemasporium_iriomotense","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Dinemasporium;s__Dinemasporium_iriomotense","Chaetosphaeriaceae","A2975E8A-801C-4A1F-9099-3C1B24D8A295","82100","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobes associated with decaying woody and herbaceous plant material, including timber and timber products in damp buildings (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6244","Fungi","Basidiomycota","Agaricomycetes","Boletales","Coniophoraceae","Coniophora",NA,"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Coniophoraceae;g__Coniophora;s__NA","Coniophoraceae","1CB1CCF5-36B9-11D5-9548-00D0592D548C","80632","9","Pathotroph-Saprotroph","Lichen Parasite-Wood Saprotroph","Probable","Corticioid-Microfungus","Brown Rot","Saprobic on wood, soil, etc., some species cause damage to living trees through heart-wood rot (and wooden parts of building - see Serpula), one species is lichenicolous (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6245","Fungi","Ascomycota",NA,NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6246","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Xenopolyscytalum","unidentified","k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Xenopolyscytalum;s__unidentified","Xenopolyscytalum","DA45DFD2-BB71-4386-A0B2-186E5C2503B5","517533","13","Saprotroph","Undefined Saprotroph","Probable","NULL","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
"6247","Fungi",NA,NA,NA,NA,NA,NA,"k__Fungi;p__NA;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6248","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Ambisporaceae","Ambispora","unidentified","k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unidentified","Ambisporaceae","08114D37-D6D6-4542-9A72-D460EF5D3A63","510208","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","NULL","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))"
"6249","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiaceae","Septobasidium","Septobasidium_carestianum","k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Septobasidiales;f__Septobasidiaceae;g__Septobasidium;s__Septobasidium_carestianum","Septobasidium","1CB1A3A5-36B9-11D5-9548-00D0592D548C","16312","13","Pathotroph","Animal Pathogen","Probable","Facultative Yeast","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
"6250","Fungi",NA,NA,NA,NA,NA,NA,"k__Fungi;p__NA;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6251","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiaceae","Septobasidium",NA,"k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Septobasidiales;f__Septobasidiaceae;g__Septobasidium;s__NA","Septobasidium","1CB1A3A5-36B9-11D5-9548-00D0592D548C","16312","13","Pathotroph","Animal Pathogen","Probable","Facultative Yeast","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))"
"6252","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","unidentified","unidentified","k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__unidentified;s__unidentified","Plectosphaerellaceae","949EA3B2-2675-497F-B8DF-EF9CD336728F","510694","13","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph","Possible","Microfungus","NULL","NULL","Duncan CG, Eslyn WE. 1966. Mycologia 58:642-645 ((https://doi.org/10.2307/3757045)); Nilsson T. 1973. Studia Forestalia Suecica 104:1-40 ((https://pub.epsilon.slu.se/5711/)); Worrall JJ, et al. 1997. Mycologia 89:199-219 ((https://doi.org/10.2307/3761073)); Hanada RE, et al. 2010. Fungal Biology 114:901-910 ((https://doi.org/10.1016/j.funbio.2010.08.006)); Del Olmo-Ruiz M, Arnold AE. 2014. Mycologia 106:8-21 ((https://doi.org/10.3852/13-098)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Irinyi L, et al. 2015. Medical Mycology 53313-337 ((https://doi.org/10.1093/mmy/myv008)); List compiled by John Plischke III ((https://goodmushroom.weebly.com/uploads/5/7/1/7/57176535/fungi_on_fungi_pdf_lq.pdf))"
"6253","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA,"k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__NA;s__NA","Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))"
"6254","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,"k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6255","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","unidentified","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__unidentified","Geastraceae","1CB1CD27-36B9-11D5-9548-00D0592D548C","80791","9","Saprotroph","Undefined Saprotroph","Probable","Gasteroid","NULL","Common name - earthstar; Terrestrial, rarely on wood or coprophilous. Most species are presumed saprobes, but at least some may be ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6256","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6257","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Bankeraceae","Hydnellum",NA,"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Hydnellum;s__NA","Bankeraceae","1CB1CCC6-36B9-11D5-9548-00D0592D548C","80513","9","Symbiotroph","Ectomycorrhizal","Probable","Hydnoid","NULL","Terrestrial, ectomycorrhizal with gymnosperm and angiosperm trees, typically Pinaceae or Fagaceae (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6258","Fungi","Ascomycota",NA,NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6259","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","unidentified","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__unidentified","Trechispora","1CB1CC1A-36B9-11D5-9548-00D0592D548C","18664","13","Saprotroph","Wood Saprotroph","Highly Probable","Corticioid","White Rot","NULL","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as Uncertain); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as not ECM)."
"6260","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","unidentified","k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__unidentified","Psathyrellaceae","F36155B5-ADC2-4C2C-83F3-2D3778EA9B7F","82127","9","Saprotroph","Dung Saprotroph-Plant Saprotroph-Wood Saprotroph","Probable","Agaricoid","NULL","Saprobic, in grass, on dung, rotten wood and similar substrata (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6261","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Hyaloscypha",NA,"k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__NA","Hyaloscyphaceae","1CB18D86-36B9-11D5-9548-00D0592D548C","80871","9","Saprotroph","Plant Saprotroph-Wood Saprotroph","Probable","Microfungus","NULL","Saprobic on woody and herbaceous material (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)"
"6262","Fungi","Ascomycota",NA,NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__NA;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6263","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida_saitoana","k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_saitoana","Candida saitoana","D8E060A8-3671-4400-BA88-2E59579F561A","104087","20","Symbiotroph","Epiphyte","Probable","Dimorphic Yeast","NULL","Epiphyte detection method-culture (Mekbib et al. 2011)","Mekbib SB, et al. 2011. Tropical Plant Pathology 36:233-240 ((https://doi.org/10.1590/S1982-56762011000400004))"
"6264","Fungi","Basidiomycota","Microbotryomycetes","Kriegeriales",NA,NA,NA,"k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Kriegeriales;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6265","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified","unidentified","k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unidentified;s__unidentified","Glomeraceae","1CB1CD2A-36B9-11D5-9548-00D0592D548C","82026","9","Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))"
"6266","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"k__Fungi;p__Ascomycota;c__Dothideomycetes;o__NA;f__NA;g__NA;s__NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
