obj_id,species,speciesMatched,uuid,ifungorum_number,trait_name,value
Schoch_etal_2009_98,Davidiella_tassiana,Mycosphaerella tassiana,558bd5cb-0115-4a28-b9a6-db1cdfafade0,356744,trait_fg,NULL
Schoch_etal_2009_99,Debaryomyces_hansenii,Debaryomyces hansenii,1cb1b014-36b9-11d5-9548-00d0592d548c,296478,trait_fg,NULL
Schoch_etal_2009_103,Dermea_acerina,Dermea acerina,a1342520-c9b4-40c3-adf3-18d22e205374,119702,trait_fg,NULL
Schoch_etal_2009_105,Diaporthe_phaseolorum,Phomopsis phaseoli,1cb18737-36b9-11d5-9548-00d0592d548c,274192,trait_fg,NULL
Schoch_etal_2009_112,Dothidea_insculpta,Dothidea insculpta,a0a6147b-756a-4fa4-89c2-0873d61a1f32,173197,trait_fg,NULL
Schoch_etal_2009_113,Dothidea_sambuci,Dothidea sambuci,42a96fe8-da99-4b82-a193-e25995ec8c95,163394,trait_fg,NULL
Schoch_etal_2009_119,Emericella_nidulans,Aspergillus nidulans,cb3b3c38-e3b9-4590-9e23-c6951031333d,182069,trait_fg,NULL
Schoch_etal_2009_121,Endocarpon_pallidulum,Endocarpon pallidulum,71b357a0-aaec-4305-bf70-fcbb88c4d760,384737,trait_fg,NULL
Schoch_etal_2009_123,Epichloë_typhina,Epichloë typhina,f538c47e-4905-11d5-bebb-00508bca8de8,165057,trait_fg,NULL
Schoch_etal_2009_129,Eutypa_lata,Eutypa lata,1cb18a0d-36b9-11d5-9548-00d0592d548c,140211,trait_fg,NULL
Schoch_etal_2009_135,Geoglossum_nigritum,Geoglossum nigritum,1cb18b2c-36b9-11d5-9548-00d0592d548c,168102,trait_fg,NULL
Schoch_etal_2009_136,Gibberella_zeae,Gibberella zeae,1cb18b52-36b9-11d5-9548-00d0592d548c,255496,trait_fg,NULL
Schoch_etal_2009_137,Glomerella_cingulata,Colletotrichum gloeosporioides,1cb18ba6-36b9-11d5-9548-00d0592d548c,158410,trait_fg,NULL
Schoch_etal_2009_138,Gnomonia_gnomon,Gnomonia gnomon,6bb65d00-6805-4332-94fd-ee036dcd72b6,120553,trait_fg,NULL
Schoch_etal_2009_142,Guignardia_bidwellii,Phyllosticta ampelicida,1cb18c04-36b9-11d5-9548-00d0592d548c,320312,trait_fg,NULL
Schoch_etal_2009_145,Gyromitra_californica,Gyromitra californica,55d293c8-2643-4c71-a0a6-38fb0dadac58,331620,trait_fg,Poisonous
Schoch_etal_2009_146,Gyromitra_esculenta,Gyromitra esculenta,1cb18c4f-36b9-11d5-9548-00d0592d548c,236690,trait_fg,Poisonous
Schoch_etal_2009_148,Helvella_compressa,Helvella compressa,2b600852-4c1d-4fc0-be37-ff6de1058d33,315073,trait_fg,NULL
Schoch_etal_2009_153,Hydropisphaera_erubescens,Hydropisphaera erubescens,1cb1b343-36b9-11d5-9548-00d0592d548c,461038,trait_fg,NULL
Schoch_etal_2009_163,Khuskia_oryzae,Nigrospora oryzae,1cb18f8c-36b9-11d5-9548-00d0592d548c,253729,trait_fg,NULL
Schoch_etal_2009_166,Kluyveromyces_lactis,Kluyveromyces lactis,1cb1b3e4-36b9-11d5-9548-00d0592d548c,316059,trait_fg,NULL
Schoch_etal_2009_167,Lachancea_waltti,Lichinella iodopulchra,NA,NA,trait_fg,NULL
Schoch_etal_2009_168,Lachnum_virgineum,Lachnum virgineum,1cb1cfc3-36b9-11d5-9548-00d0592d548c,356658,trait_fg,NULL
Schoch_etal_2009_177,Leotia_lubrica,Leotia lubrica,1cb19041-36b9-11d5-9548-00d0592d548c,168196,trait_fg,NULL
Schoch_etal_2009_183,Lichinella_iodopulchra,Lichinella iodopulchra,5cb8dc16-58f7-47b9-ae62-cc5a10f0eab0,NA,trait_fg,NULL
Schoch_etal_2009_186,Lindra_thalassiae,Lindra thalassiae,adbf32a2-682d-424a-a38b-e1bb4e327550,333399,trait_fg,NULL
Schoch_etal_2009_199,Lulworthia_grandispora,Lulworthia grandispora,a20c2e37-e089-40a3-82c8-cae13a8db878,299895,trait_fg,NULL
Schoch_etal_2009_200,Magnaporthe_grisea,Pyricularia grisea,1cb19227-36b9-11d5-9548-00d0592d548c,224559,trait_fg,NULL
Schoch_etal_2009_208,Melanospora_zamiae,Melanospora zamiae,1cb192b5-36b9-11d5-9548-00d0592d548c,211586,trait_fg,NULL
Schoch_etal_2009_211,Microascus_trigonosporus_rigonosporus,Peltula auriculata,NA,NA,trait_fg,NULL
Schoch_etal_2009_213,Mollisia_cinerea,Mollisia cinerea,1cb193ef-36b9-11d5-9548-00d0592d548c,151567,trait_fg,NULL
Schoch_etal_2009_215,Monilinia_laxa,Monilinia laxa,1cb19402-36b9-11d5-9548-00d0592d548c,119179,trait_fg,NULL
Schoch_etal_2009_218,Morchella_esculenta,Morchella esculenta,1cb19422-36b9-11d5-9548-00d0592d548c,247978,trait_fg,NULL
Schoch_etal_2009_220,Mycocalicium_polyporaeum,Phaeocalicium polyporaeum,2f4f9898-9238-41d5-a12f-24cd5dbed8fd,319522,trait_fg,NULL
Schoch_etal_2009_221,Mycosphaerella_fijiensis,Mycosphaerella fijiensis,1cb1948b-36b9-11d5-9548-00d0592d548c,318160,trait_fg,NULL
Schoch_etal_2009_222,Mycosphaerella_graminicola,Mycosphaerella graminicola,1cb19491-36b9-11d5-9548-00d0592d548c,318177,trait_fg,NULL
Schoch_etal_2009_226,Nectria_cinnabarina,Nectria cinnabarina,1cb19585-36b9-11d5-9548-00d0592d548c,249710,trait_fg,NULL
Schoch_etal_2009_227,Nectria_haematococca,Fusarium solani,1cb195aa-36b9-11d5-9548-00d0592d548c,190352,trait_fg,Soft Rot
Schoch_etal_2009_229,Neofabreae_malicorticis,Peltula umbilicata,NA,NA,trait_fg,NULL
Schoch_etal_2009_233,Neurospora_crassa,Neurospora crassa,66b3e950-fa48-493b-bba9-915f911c2e32,262212,trait_fg,NULL
Schoch_etal_2009_239,Ophiosphaerella_herpotricha,Ophiosphaerella herpotricha,1cb19706-36b9-11d5-9548-00d0592d548c,113926,trait_fg,NULL
Schoch_etal_2009_243,Orbilia_auricolor,Orbilia auricolor,1cb1970d-36b9-11d5-9548-00d0592d548c,119949,trait_fg,NULL
Schoch_etal_2009_244,Orbilia_vinosa,Orbilia vinosa,1cb19715-36b9-11d5-9548-00d0592d548c,166608,trait_fg,NULL
Schoch_etal_2009_247,Peltigera_degenii,Peltigera degenii,956a714c-203c-4977-bea1-b36b07d421f8,356409,trait_fg,NULL
Schoch_etal_2009_248,Peltula_auriculata,Peziza vesiculosa,196d221b-5c3d-4253-b82d-f445432dde57,NA,trait_fg,NULL
Schoch_etal_2009_250,Pertusaria_dactylina,Pertusaria dactylina,3aa12944-1b26-4822-b6f8-00339d824145,399521,trait_fg,NULL
Schoch_etal_2009_252,Petriella_setifera,Petriella setifera,1cb196e1-36b9-11d5-9548-00d0592d548c,278020,trait_fg,Soft Rot
Schoch_etal_2009_259,Phaeosphaeria_nodorum,Phaeosphaeria nodorum,36823aec-4975-4e55-9e72-a0abbb605d0c,336201,trait_fg,NULL
Schoch_etal_2009_265,Physcia_aipolia,Physcia aipolia,851edfbe-bba6-400d-abd3-99e1b77e4225,400553,trait_fg,NULL
Schoch_etal_2009_268,Pleopsidium_chlorophanum,Pleopsidium chlorophanum,796eeac4-8f03-464b-a34d-8f74c1b714ce,345669,trait_fg,NULL
Schoch_etal_2009_269,Pleopsidium_gobiense,Pyrenula pseudobufonia,3d9cec05-b5c7-4007-b594-9a271e86323c,NA,trait_fg,NULL
Schoch_etal_2009_274,Pneumocystis_carinii,Pneumocystis carinii,1cb1b66b-36b9-11d5-9548-00d0592d548c,446182,trait_fg,NULL
Schoch_etal_2009_276,Potebniamyces_pyri,Potebniamyces pyri,c3a315d0-900b-4fcf-8e09-1c5d2d27260d,283642,trait_fg,NULL
Schoch_etal_2009_278,Protomyces_inouyei,Protomyces inouyei,46264a67-83e3-4abf-88b2-fe5e7b06b24a,456072,trait_fg,NULL
Schoch_etal_2009_283,Pyrenophora_phaeocomes,Pyrenophora phaeocomes,31fe8479-dd1d-4e41-b523-c336de8e7b71,222199,trait_fg,NULL
Schoch_etal_2009_284,Pyrenophora_tritici-repentis,Pyrenophora tritici-repentis,1cb1a0f6-36b9-11d5-9548-00d0592d548c,255190,trait_fg,NULL
Schoch_etal_2009_287,Pyrgillus_javanicus,Pyrgillus javanicus,797c8323-5c75-4eb6-942d-8619301543fc,403566,trait_fg,NULL
Schoch_etal_2009_288,Pyronema_domesticum,Pyronema domesticum,1cb1b7bb-36b9-11d5-9548-00d0592d548c,229199,trait_fg,NULL
Schoch_etal_2009_293,Rhizina_undulata,Rhizina undulata,2d1c5524-f789-4b8a-8125-ac5141d72cf3,196051,trait_fg,NULL
Schoch_etal_2009_297,Roccella_fuciformis,Roccella fuciformis,d648ac5e-f820-42e5-b45b-5ed4b12d7956,119694,trait_fg,NULL
Schoch_etal_2009_302,Saccharomyces_cerevisiae,Saccharomyces cerevisiae,71750ee1-b386-49f4-b162-7ca8477a0487,NA,trait_fg,NULL
Schoch_etal_2009_305,Sarcoscypha_coccinea,Sarcoscypha coccinea,0a742038-9453-4027-a1a5-b4cfbf19b92d,544424,trait_fg,NULL
Schoch_etal_2009_306,Sarcoscypha_coccinea,Sarcoscypha coccinea,0a742038-9453-4027-a1a5-b4cfbf19b92d,544424,trait_fg,NULL
Schoch_etal_2009_310,Schizosaccharomyces_pombe,Schizosaccharomyces pombe,54e63886-da81-46d1-8d73-f7e3688f6980,212377,trait_fg,NULL
Schoch_etal_2009_311,Sclerotinia_sclerotiorum,Sclerotinia sclerotiorum,1cb1a34b-36b9-11d5-9548-00d0592d548c,212553,trait_fg,NULL
Schoch_etal_2009_313,Scutellinia_scutellata,Scutellinia scutellata,1cb1a368-36b9-11d5-9548-00d0592d548c,119491,trait_fg,NULL
Schoch_etal_2009_315,Simonyella_variegata,Simonyella variegata,7c615fbc-37c5-425c-963b-d473282e17de,405203,trait_fg,NULL
Schoch_etal_2009_316,Sordaria_fimicola,Sordaria fimicola,1cb1a2d5-36b9-11d5-9548-00d0592d548c,147988,trait_fg,Soft Rot
Schoch_etal_2009_318,Sphinctrina_turbinata,Sphinctrina turbinata,9021059c-d6e6-49c0-9d94-cad7e310f15d,247086,trait_fg,NULL
Schoch_etal_2009_320,Sporormiella_minima,Sporormiella minima,1cb1a579-36b9-11d5-9548-00d0592d548c,283702,trait_fg,NULL
Schoch_etal_2009_321,Staurothele_frustulenta,Staurothele frustulenta,98878922-b42d-4d14-a5c7-4e6c49e721f6,405839,trait_fg,NULL
Schoch_etal_2009_322,Stictis_radiata,Stictis radiata,1cb1a61f-36b9-11d5-9548-00d0592d548c,248730,trait_fg,NULL
Schoch_etal_2009_326,Sydowia_polyspora,Sydowia polyspora,1cb1ac7e-36b9-11d5-9548-00d0592d548c,306575,trait_fg,NULL
Schoch_etal_2009_327,Taphrina_deformans,Taphrina deformans,1cb1a699-36b9-11d5-9548-00d0592d548c,234886,trait_fg,NULL
Schoch_etal_2009_328,Taphrina_wiesneri,Taphrina wiesneri,1cb1a6aa-36b9-11d5-9548-00d0592d548c,306731,trait_fg,NULL
Schoch_etal_2009_331,Thelebolus_microsporus,Thelebolus microsporus,1cb1b96e-36b9-11d5-9548-00d0592d548c,340022,trait_fg,NULL
Schoch_etal_2009_338,Trichoglossum_hirsutum,Trichoglossum hirsutum,1cb1a82a-36b9-11d5-9548-00d0592d548c,187796,trait_fg,NULL
Schoch_etal_2009_341,Trypethelium_sp.,Umbilicaria mammulata,NA,NA,trait_fg,NULL
Schoch_etal_2009_347,Umbilicaria_mammulata,Xylaria acuta,cf9222c9-8690-4cd1-bac9-29bce32a1c22,NA,trait_fg,NULL
Schoch_etal_2009_352,Venturia_inaequalis,Venturia inaequalis,1cb1ab63-36b9-11d5-9548-00d0592d548c,164141,trait_fg,NULL
Schoch_etal_2009_355,Verruculina_enalia,Verruculina enalia,61e1e66c-114a-4691-95a3-bb30bf291cee,128209,trait_fg,NULL
Schoch_etal_2009_357,Westerdykella_cylindrica,Westerdykella cylindrica,9e0ae282-7963-4307-9463-8486ca1fe624,325551,trait_fg,NULL
Schoch_etal_2009_359,Xylaria_acuta,Acarospora laqueata,19841488-b67c-476c-b2ea-be12cd87bddb,NA,trait_fg,NULL
Schoch_etal_2009_360,Xylaria_hypoxylon,Xylaria hypoxylon,1cb1abea-36b9-11d5-9548-00d0592d548c,228616,trait_fg,NULL
Schoch_etal_2009_361,Yarrowia_lipolytica,Yarrowia lipolytica,1cb1b9ff-36b9-11d5-9548-00d0592d548c,108643,trait_fg,NULL
Siletti_etal_2017_5,Amanita muscaria _,Amanita muscaria,c2dd0514-7a1b-4ce0-b68d-bb19c50c03bd,505264,trait_fg,Poisonous
Siletti_etal_2017_6,Amanita muscaria _,Amanita muscaria,c2dd0514-7a1b-4ce0-b68d-bb19c50c03bd,505264,trait_fg,Poisonous
Siletti_etal_2017_9,Amanita thiersii _,Amanita thiersii,NA,NA,trait_fg,NULL
Siletti_etal_2017_10,Amanita thiersii _,Amanita thiersii,NA,NA,trait_fg,NULL
Siletti_etal_2017_19,Aspergillus flavus _,Aspergillus flavus,882288a4-7c74-4f05-b82b-961bffa7076d,209842,trait_fg,Soft Rot fungus (Seehann et al. 1975)
Siletti_etal_2017_20,Aspergillus niger _,Aspergillus niger,29d02751-b482-49a5-86c9-3ec6e38e2ee0,284309,trait_fg,Soft Rot fungus (Seehann et al. 1975)
Siletti_etal_2017_25,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_26,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_27,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_28,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_29,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_30,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_31,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_32,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_33,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_34,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_35,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_36,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_37,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_38,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_39,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_40,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_41,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_42,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_43,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_44,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_45,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_46,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_47,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_48,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_49,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_50,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_51,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_52,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_53,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_54,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_55,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_56,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_57,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_58,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_59,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_60,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_61,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_62,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_63,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_64,Bipolaris sorokiniana _,Bipolaris sorokiniana,NA,NA,trait_fg,NULL
Siletti_etal_2017_92,Exophiala pisciphila _,Exophiala pisciphila,NA,NA,trait_fg,NULL
Siletti_etal_2017_96,Fomitiporia mediterranea _,Fomitiporia mediterranea,NA,NA,trait_fg,NULL
Siletti_etal_2017_97,Fomitiporia mediterranea _,Fomitiporia mediterranea,NA,NA,trait_fg,NULL
Siletti_etal_2017_98,Fomitopsis pinicola _,Fomitopsis pinicola,43172ff6-7a64-4d0b-8897-b5674e43a3f9,101927,trait_fg,NULL
Siletti_etal_2017_99,Fomitopsis pinicola _,Fomitopsis pinicola,43172ff6-7a64-4d0b-8897-b5674e43a3f9,101927,trait_fg,NULL
Siletti_etal_2017_100,Fomitopsis pinicola _,Fomitopsis pinicola,43172ff6-7a64-4d0b-8897-b5674e43a3f9,101927,trait_fg,NULL
Siletti_etal_2017_101,Gaeumannomyces cylindrosporus _,Gaeumannomyces cylindrosporus,NA,NA,trait_fg,NULL
Siletti_etal_2017_134,Paecilomyces variotii _,Paecilomyces variotii,e08d9af7-56e9-45dd-bce4-9e15450902b7,248517,trait_fg,NULL
Siletti_etal_2017_135,Paxillus involutus _,Paxillus involutus,2230b6b2-e0d3-4a26-b7cb-7de781ac428c,191172,trait_fg,Poisonous
Siletti_etal_2017_136,Paxillus involutus _,Paxillus involutus,2230b6b2-e0d3-4a26-b7cb-7de781ac428c,191172,trait_fg,Poisonous
Siletti_etal_2017_148,Pithomyces chartarum _,Pithomyces chartarum,NA,NA,trait_fg,NULL
Siletti_etal_2017_149,Pleurotus ostreatus _,Pleurotus ostreatus,0fcd814a-a2c9-4327-b739-987d9a44ee5a,174220,trait_fg,White Rot
Siletti_etal_2017_150,Pleurotus ostreatus _,Pleurotus ostreatus,0fcd814a-a2c9-4327-b739-987d9a44ee5a,174220,trait_fg,White Rot
Siletti_etal_2017_151,Pleurotus ostreatus _,Pleurotus ostreatus,0fcd814a-a2c9-4327-b739-987d9a44ee5a,174220,trait_fg,White Rot
Siletti_etal_2017_156,Pyrenochaeta cava _,Pyrenochaeta cava,NA,NA,trait_fg,NULL
Siletti_etal_2017_157,Pyrenochaeta cava _,Pyrenochaeta cava,NA,NA,trait_fg,NULL
Siletti_etal_2017_158,Rhizoctonia solani _,Thanatephorus cucumeris,e117cbbb-7fef-455f-8c74-2004b03d343f,306777,trait_fg,NULL
Siletti_etal_2017_159,Rhizoctonia solani _,Thanatephorus cucumeris,e117cbbb-7fef-455f-8c74-2004b03d343f,306777,trait_fg,NULL
Siletti_etal_2017_179,Stereum hirsutum _,Stereum hirsutum,02c257a1-b2aa-4656-9e9e-96d730768044,189826,trait_fg,NULL
Siletti_etal_2017_180,Stereum hirsutum _,Stereum hirsutum,02c257a1-b2aa-4656-9e9e-96d730768044,189826,trait_fg,NULL
Siletti_etal_2017_181,Stereum hirsutum _,Stereum hirsutum,02c257a1-b2aa-4656-9e9e-96d730768044,189826,trait_fg,NULL
Siletti_etal_2017_205,Ustilago maydis _,Ustilago maydis,NA,NA,trait_fg,NULL
Siletti_etal_2017_206,Ustilago maydis _,Ustilago maydis,NA,NA,trait_fg,NULL
Talbot_etal_2015_2,Amanita_muscaria,Amanita muscaria,1cb17d41-36b9-11d5-9548-00d0592d548c,161267,trait_fg,Poisonous
Talbot_etal_2015_5,Armillaria_mellea,Armillaria mellea,1cb17e01-36b9-11d5-9548-00d0592d548c,190066,trait_fg,NULL
Talbot_etal_2015_14,Dacryopinax_sp,Dacryopinax spathularia,1cb18670-36b9-11d5-9548-00d0592d548c,285971,trait_fg,NULL
Talbot_etal_2015_17,Fomitiporia_mediterranea,Fomitiporia mediterranea,907125c6-e1ec-49fe-8aff-a9b586812fc7,384943,trait_fg,NULL
Talbot_etal_2015_18,Fomitopsis_pinicola,Fomitopsis pinicola,1cb188e9-36b9-11d5-9548-00d0592d548c,101927,trait_fg,NULL
Talbot_etal_2015_22,Lepista_nuda,Lepista nuda,1cb1b432-36b9-11d5-9548-00d0592d548c,356735,trait_fg,NULL
Talbot_etal_2015_29,Pleurotus_ostreatus,Pleurotus ostreatus,1cb19c12-36b9-11d5-9548-00d0592d548c,174220,trait_fg,White Rot
Talbot_etal_2015_32,Pyrenochaeta_cava,Pyrenochaeta cava,10ee49ea-8e34-4671-b7a7-69ff05caf728,514652,trait_fg,NULL
Talbot_etal_2015_38,Stereum_hirsutum,Stereum hirsutum,1cb1a5e5-36b9-11d5-9548-00d0592d548c,189826,trait_fg,NULL
Talbot_etal_2015_45,Tricholoma_flavovirens,Tricholoma equestre,1cb1a833-36b9-11d5-9548-00d0592d548c,176119,trait_fg,Poisonous
Talbot_etal_2015_47,Ustilago_maydis,Ustilago maydis,1cb1aad4-36b9-11d5-9548-00d0592d548c,169566,trait_fg,NULL
Tedersoo_Smith_2013_1,Acephala,Acephala sp.,6a3ba4f4-3199-4257-a267-588f857b5f5e,28956,trait_fg,NULL
Tedersoo_Smith_2013_2,Afroboletus,Afroboletus sp.,f7f92231-be18-477a-acac-5e9e11fa39cb,17017,trait_fg,NULL
Tedersoo_Smith_2013_3,Albatrellus,Albatrellus sp.,1cb1c457-36b9-11d5-9548-00d0592d548c,17035,trait_fg,NULL
Tedersoo_Smith_2013_4,Aleurina,Peziza sp.,159965aa-1942-49b4-b9f2-ee0305794b97,3859,trait_fg,NULL
Tedersoo_Smith_2013_5,Alnicola,Naucoria sp.,cf1d8be3-3bb1-4b5f-93c7-4afac45ecf82,18116,trait_fg,NULL
Tedersoo_Smith_2013_6,Alpova,Alpova sp.,1cb17d0e-36b9-11d5-9548-00d0592d548c,19010,trait_fg,Hypogeous
Tedersoo_Smith_2013_7,Amanita,Agaricus sp.,b8ef28a7-3f3c-4250-9051-1b4bab7f100c,17030,trait_fg,NULL
Tedersoo_Smith_2013_8,Amphinema,Amphinema sp.,1cb1c46f-36b9-11d5-9548-00d0592d548c,17060,trait_fg,NULL
Tedersoo_Smith_2013_9,Amylascus,Amylascus sp.,0a3ff58f-d6d6-4767-9c71-6b65d094e737,182,trait_fg,NULL
Tedersoo_Smith_2013_10,Anamika,Anamika sp.,484c4607-b847-431d-914e-7dca1a533b30,28594,trait_fg,NULL
Tedersoo_Smith_2013_11,Arcangeliella,Arcangeliella sp.,1cb17def-36b9-11d5-9548-00d0592d548c,19020,trait_fg,Hypogeous
Tedersoo_Smith_2013_12,Astraeus,Astraeus sp.,1cb1c4d0-36b9-11d5-9548-00d0592d548c,19026,trait_fg,NULL
Tedersoo_Smith_2013_13,Aureoboletus,Aureoboletus sp.,db6e22cf-87cd-4941-86c2-f317b5f84694,17129,trait_fg,NULL
Tedersoo_Smith_2013_14,Auritella,Auritella sp.,5e37166b-919c-48f5-969b-dec4fe3920e6,501456,trait_fg,NULL
Tedersoo_Smith_2013_15,Austrogautieria,Austrogautieria sp.,1cb17f06-36b9-11d5-9548-00d0592d548c,25707,trait_fg,Hypogeous
Tedersoo_Smith_2013_16,Austropaxillus,Austropaxillus sp.,1cb1d3d2-36b9-11d5-9548-00d0592d548c,28381,trait_fg,NULL
Tedersoo_Smith_2013_17,Balsamia,Balsamia sp.,1abea2ed-32d3-415f-be1b-8f99ce3b553c,507,trait_fg,Hypogeous
Tedersoo_Smith_2013_18,Bankera,Bankera sp.,10b1abf8-ce2a-4f6f-a47c-1e0ef0abf94b,17146,trait_fg,NULL
Tedersoo_Smith_2013_19,Barssia,Barssia sp.,623506ae-ddc1-495d-9651-84eda1a2140f,515,trait_fg,Hypogeous
Tedersoo_Smith_2013_20,Boletellus,Boletellus sp.,1cb1c51c-36b9-11d5-9548-00d0592d548c,17166,trait_fg,NULL
Tedersoo_Smith_2013_21,Boletopsis,Boletopsis sp.,d62d3282-c6bd-4d48-bf44-a8c7ec894d42,17172,trait_fg,NULL
Tedersoo_Smith_2013_22,Boletus,Morchella sp.,1cb1c51e-36b9-11d5-9548-00d0592d548c,3268,trait_fg,Soft Rot
Tedersoo_Smith_2013_23,Byssocorticium,Byssocorticium sp.,e1dfde9f-b9ed-4ff8-aeba-e0a5a05b3a3a,17207,trait_fg,NULL
Tedersoo_Smith_2013_24,Byssoporia,Byssoporia sp.,e2953210-d438-4768-bf2a-c9f6e13ee999,17210,trait_fg,NULL
Tedersoo_Smith_2013_25,Cadophora,Cadophora sp.,1cb1c546-36b9-11d5-9548-00d0592d548c,7462,trait_fg,NULL
Tedersoo_Smith_2013_26,Calostoma,Calostoma sp.,1cb1803a-36b9-11d5-9548-00d0592d548c,19049,trait_fg,NULL
Tedersoo_Smith_2013_27,Cantharellus,Cantharellus sp.,1cb18081-36b9-11d5-9548-00d0592d548c,17236,trait_fg,NULL
Tedersoo_Smith_2013_28,Castoreum,Castoreum sp.,1cb1c56c-36b9-11d5-9548-00d0592d548c,19057,trait_fg,NULL
Tedersoo_Smith_2013_29,Catathelasma,Catathelasma sp.,1cb1c56f-36b9-11d5-9548-00d0592d548c,17242,trait_fg,NULL
Tedersoo_Smith_2013_30,Cazia,Cazia sp.,4cff834d-cee8-44c5-8840-996cc650fc79,25290,trait_fg,NULL
Tedersoo_Smith_2013_31,Cenococcum,Cenococcum sp.,1cb1c5fd-36b9-11d5-9548-00d0592d548c,7516,trait_fg,NULL
Tedersoo_Smith_2013_32,Ceratobasidium,Ceratobasidium sp.,1cb180c1-36b9-11d5-9548-00d0592d548c,17260,trait_fg,NULL
Tedersoo_Smith_2013_33,Chamonixia,Chamonixia sp.,1cb1824f-36b9-11d5-9548-00d0592d548c,19063,trait_fg,Hypogeous
Tedersoo_Smith_2013_34,Choiromyces,Choiromyces sp.,1cb1c635-36b9-11d5-9548-00d0592d548c,1018,trait_fg,Hypogeous
Tedersoo_Smith_2013_35,Chondrogaster,Chondrogaster sp.,1cb18278-36b9-11d5-9548-00d0592d548c,19065,trait_fg,NULL
