"","Kingdom","Phylum","Class","Order","Family","Genus","Species","ASVs"
"2946","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","a1484225ac79a6413e6e8228fcf767a6"
"2947","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Recurvomyces","Recurvomyces_mirabilis","cfd91b5a2c0f671a91ac2f10c15b12fe"
"2948","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Ophiocordycipitaceae","Purpureocillium","Purpureocillium_lilacinum","b4ac4612ce4c6abb387cfb3af5ce7157"
"2949","Fungi","Ascomycota",NA,NA,NA,NA,NA,"367894653277a587a0cf0e026109b795"
"2950","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","unidentified","4efd848470ce1f2ad3c73a94bda02036"
"2951","Fungi","Ascomycota","Sordariomycetes","Coniochaetales",NA,NA,NA,"78c70ceba247753929e37d117d74e49b"
"2952","Fungi",NA,NA,NA,NA,NA,NA,"d9a0ebedac2283b63c3dc23d4a29245d"
"2953","Fungi","Ascomycota",NA,NA,NA,NA,NA,"fcf6185c3853542280e24ea9701690d5"
"2954","Fungi","Ascomycota","Pezizomycetes","Pezizales",NA,NA,NA,"b01c8a6466a31912c8fef9b080f50f48"
"2955","Fungi","Ascomycota","Eurotiomycetes","Onygenales","unidentified","unidentified","unidentified","6ef928278cf08a1895250e74f058c3dd"
"2956","Fungi","Ascomycota",NA,NA,NA,NA,NA,"64b596ca0be08cebbfbc79f1d8c3474a"
"2957","Fungi","Ascomycota","Dothideomycetes","Venturiales","unidentified","unidentified","unidentified","6db77cf3e8ee942c29560168dfd2d774"
"2958","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Rasamsonia","unidentified","afbf3ee1457bca95070b2f3508448418"
"2959","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","unidentified","unidentified","1a40819f5b27eb3f42bea4cb0ef2cf8b"
"2960","Fungi","Ascomycota",NA,NA,NA,NA,NA,"5bbf79722b802e9aa7c87497c03d9088"
"2961","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","unidentified","fddc225cf66175d0fcee510e0caf14b0"
"2962","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"11aa494b29e6edcb6f592dab444a21b9"
"2963","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Stagonospora","Stagonospora_trichophoricola","c9eb143f9093bc448e1533bd2984854d"
"2964","Fungi","Ascomycota","Eurotiomycetes","unidentified","unidentified","unidentified","unidentified","49d5870e96d495af42d040cab071d13c"
"2965","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Elaphomycetaceae","Elaphomyces","Elaphomyces_decipiens","796c6b6e4ccd071ce097397a81230983"
"2966","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Trichocladium","Trichocladium_pyriforme","a4e60a6949bc2ab360f946c4f16db0bf"
"2967","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"dd46898d7cc327f82cc2afade882d907"
"2968","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"a4b2317b230d13038b2385341df46bca"
"2969","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria",NA,"7edf7be68bd38775b64c140b094eeee4"
"2970","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","unidentified","3cfbcbb340c285af5e1c5f284203d259"
"2971","Fungi",NA,NA,NA,NA,NA,NA,"5fd0883c1cb410f028cd73676f0a78de"
"2972","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales",NA,NA,NA,"2c73bfff03dcf6ebdbeddc7148a90cbd"
"2973","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"de531fd450e7be273a298f8d10dd0330"
"2974","Fungi","Basidiomycota","Microbotryomycetes","Leucosporidiales","unidentified","unidentified","unidentified","91f9f30a88a97fb6618ca908bebe509f"
"2975","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena",NA,"bcedd1f6c80b3911b1da8a37ef54ea8e"
"2976","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Schizoparmaceae","Coniella","Coniella_pseudodiospyri","25d80d823ed4dbe2c106caf12138d346"
"2977","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae",NA,NA,"436fcce4df0953bd39f251c50e06cdc4"
"2978","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Zopfiella","unidentified","8686e382ec381d79e11804af4b25ec24"
"2979","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia_spicifera","e9d560562e9c1dbdd07bb2a78ce41934"
"2980","Fungi","Ascomycota",NA,NA,NA,NA,NA,"1564d8a5f6ecc2680b5049605724f42f"
"2981","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,"e05cc80e98a8d988f48feb24b2e04fc2"
"2982","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Xenopolyscytalum","unidentified","e1f63287abda3f6d41636ab9b16e6447"
"2983","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unidentified","unidentified","unidentified","66b46602a6df86c21d9ed0efc6d0a80f"
"2984","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Mycena","unidentified","23948e726bd2ded604b3fa486cd712fa"
"2985","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"ccf7875b48e0f45abe63fbe9bfe4a4bb"
"2986","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"798d7cedb8d3b4dc32c795f684944206"
"2987","Fungi","Ascomycota","Sareomycetes","Sareales","Sareaceae","Sarea","Sarea_resinae","4a7debeed3ea1e8fb6df759c2018cc95"
"2988","Fungi","Ascomycota",NA,NA,NA,NA,NA,"3e406904cc15ab342efb9c43cd7e38e4"
"2989","Fungi","Ascomycota",NA,NA,NA,NA,NA,"e1931256ac89f95e4838513ef730d6b4"
"2990","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","unidentified","unidentified","f82ba0a8bc71118e89274527b3cf369a"
"2991","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"053938ffdd6ad4b7adbae263d9adb295"
"2992","Fungi","Ascomycota",NA,NA,NA,NA,NA,"d28ebf31b59e92f99c6ca481fe3f70b1"
"2993","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","unidentified","59f2c1e4ce16d8911fb13a81054b89d0"
"2994","Fungi","Ascomycota","Pezizomycetes","Pezizales","unidentified","unidentified","unidentified","73e52fd292f18b358045f66ed560569d"
"2995","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae",NA,NA,"38e8017de38db5866fb5b507ff7ac63f"
"2996","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","unidentified","unidentified","316dfff6fda2a72826cdff7e69c2882e"
"2997","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina_incrustans","106552a9facc24f3ed388ee1c1a0ed87"
"2998","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces",NA,"41d50497f2dc06effd5418fc62e59c81"
"2999","Fungi",NA,NA,NA,NA,NA,NA,"63c25f94a79b24b93b3019f87b30fa18"
"3000","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa","ef628ec856ea64710079ce5835a8c92f"
"3001","Fungi","Ascomycota",NA,NA,NA,NA,NA,"7795903a8992e79119b0b4c128fd7688"
"3002","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"18325bcc27ba390f0c0a5e34b1ccb981"
"3003","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_macounii","3cdbceadc53495011526d2496c182912"
"3004","Fungi","Ascomycota",NA,NA,NA,NA,NA,"ec3d2109e6840ed895598452d1d610f9"
"3005","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Paramycosphaerella","Paramycosphaerella_wachendorfiae","95083fd7aebd13773b486d5b9891c76b"
"3006","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Sordaria",NA,"56cb1cd0483ed276f24cb7e7bbb54375"
"3007","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA,"d0b76be9930a7fc3f278a12c21a85f6b"
"3008","Fungi","Ascomycota",NA,NA,NA,NA,NA,"ae353077927725a26ee026f7a8221e90"
"3009","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"f59e2f68a88bcf978243d0053f40d1dd"
"3010","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Phaffia","unidentified","21d9af29733bf6b66b8972ace3ffa7dc"
"3011","Fungi","Ascomycota",NA,NA,NA,NA,NA,"80abbb52b40d329b857e6eabd45189ea"
"3012","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon_subflaviporus","0fbed736db5cd745f524e4fec68be189"
"3013","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_punicea","b1d211f8804b88ba23fbf2e672a35599"
"3014","Fungi",NA,NA,NA,NA,NA,NA,"6004ad4d2d97ccab6da4465b9c743798"
"3015","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","unidentified","unidentified","d25d985e9936a9a84bf74c032673bf90"
"3016","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_amarissima","a374f4ae7582bb933072b9b5926998e3"
"3017","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Valsaceae","Cytospora",NA,"44390e9f3134e32eb2845eb5f0563071"
"3018","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_fluviae","3d25e2115e8a5c73558f81f7b2d87f05"
"3019","Fungi","Ascomycota",NA,NA,NA,NA,NA,"c22a071651871c9ac8b0238611df7292"
"3020","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma_meredithiae","332ff613597bd4832e76d1deca63d199"
"3021","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_neonigrita","a66fcfd4de2e72c87cf5592c8eb5614b"
"3022","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"46ba2cbfb6a3b4b189d5faa05ac7416a"
"3023","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Parasola",NA,"c468a0142a2278e4483cd788c094c808"
"3024","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","unidentified","unidentified","e85848c9c290aa900e1d53dbcd6bb4c2"
"3025","Fungi","Ascomycota",NA,NA,NA,NA,NA,"e7c6ad027f1c989285700ada4fdcb3e9"
"3026","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lindgomycetaceae","Lindgomyces","Lindgomyces_madisonensis","d77fc2394e5cf28cb88138e12d018857"
"3027","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","unidentified","unidentified","unidentified","c1b16c852f2799a0e7130fea1ef093bc"
"3028","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Cuphophyllus","Cuphophyllus_virgineus","208ea68c546436aca7dc91da34133efb"
"3029","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Infundichalara","unidentified","27450d9e75d0557bef17c1a32e37bde0"
"3030","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium","Dictyosporium_stellatum","e29daefd7a6ed7ef7ad07cc173b7aa5d"
"3031","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_petiginosa","11ee08fbc060f465f97c391aca9aa29c"
"3032","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Cercospora","Cercospora_canescens","ab5560ec72fe88fd6583cae5082598c6"
"3033","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"69fef0b5fe0c9e77b4cf961fe4021cb3"
"3034","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,"cf4b1edead8f30caf8965d1181f55396"
"3035","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"aceb27570546d770f1993944e103cb62"
"3036","Fungi","Ascomycota",NA,NA,NA,NA,NA,"32404555344ada0b63ec82eb96832a0d"
"3037","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiosphaerella","unidentified","af7d6fd1efbc684554b9c12bcd6a4848"
"3038","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"0e7ddb33ec2277e483f2a9c856e735db"
"3039","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA,"85d836e7c205df337c6edde0f100e854"
"3040","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"8600deed21e3323d31d140761bf3a620"
"3041","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"237b4a53ff87b24175bea69353effa1b"
"3042","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae",NA,NA,"86b03731efd7093939d77df52c05dd2f"
"3043","Fungi","Basidiomycota","Agaricomycetes","Trechisporales",NA,NA,NA,"a6d9261ee6ca11d65d6a7dedaf0ae2ef"
"3044","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_lapida","2b52aa07b1f7c255f87656910bf8fe0c"
"3045","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum",NA,"26aefceca66745874fabe1c37e9e1410"
"3046","Fungi","Basidiomycota","Tremellomycetes","Tremellales","unidentified","unidentified","unidentified","2fee3c17a0567c5620bd47e42afdab9e"
"3047","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella",NA,"6574a32e2df19db65bc541cef2b901a7"
"3048","Fungi","Basidiomycota","Agaricomycetes","unidentified","unidentified","unidentified","unidentified","fc0031b43b247e61d2d036732678934c"
"3049","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","unidentified","aadeb5ef8031cdcef3280a2b1aacd215"
"3050","Fungi","Ascomycota","Sordariomycetes","Sordariales","unidentified","unidentified","unidentified","37da308a195facb6e1a1cb2f44e2999e"
"3051","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","unidentified","unidentified","d009f8ac597aeb6a1281cb391df44ee8"
"3052","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","unidentified","783b064548ff14e90ba3ca27859dda29"
"3053","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Sagenomella","Sagenomella_griseoviridis","cb3a620c0b7607edaf0214c812ebaa89"
"3054","Fungi","Glomeromycota",NA,NA,NA,NA,NA,"ac999d597320732c91508186caff0f76"
"3055","Fungi","Ascomycota","Xylonomycetes","GS34","unidentified","unidentified","unidentified","87c2833511d52adbdec72d7da73fcc62"
"3056","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"6b1ccc7f5f431c1edc8d5082d0e0fd9d"
"3057","Fungi","Ascomycota",NA,NA,NA,NA,NA,"a1d670c26f0199d4bc5e63160f30f0a1"
"3058","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"e49caa60132cb45a77337afaa0792fde"
"3059","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiaceae","Septobasidium","unidentified","7f0adea7a00cd004ea0fbb9188b663e0"
"3060","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,"06aa2b2d7501187a0a4aeebddb0ebfa5"
"3061","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","unidentified","dfd1ca2b1aa28a2f8f52f8f0eede8e31"
"3062","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Mollisia","unidentified","4e39c5e811a028bfaad370a1357192c0"
"3063","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Spegazzinia","Spegazzinia_radermacherae","cf2bb733cf0e6ad6a234c5d31d471e3b"
"3064","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,"eed313620f89b1e603868db2c8a999f9"
"3065","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","unidentified","unidentified","c0f825a98c955a9f3caf350a63c5f31e"
"3066","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiales","Cystobasidiaceae","Cystobasidium","Cystobasidium_oligophagum","6fc0b287ee8250f77c4e018488a15b3e"
"3067","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola","unidentified","891ca0be9c2feb018399d6bf94806a29"
"3068","Fungi",NA,NA,NA,NA,NA,NA,"d78628b39429bb4de9cc42495f2eb0d2"
"3069","Fungi","Ascomycota",NA,NA,NA,NA,NA,"3a64ca0aeb964c56e3abb968c2a36d60"
"3070","Fungi",NA,NA,NA,NA,NA,NA,"9a9ff707feb3154f94233a6dfe80d2fe"
"3071","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","unidentified","d960efb738d735f0c24fd2a76ef74e71"
"3072","Fungi","Basidiomycota","Agaricomycetes","unidentified","unidentified","unidentified","unidentified","c2155800a74ebf24b00109610d3a7562"
"3073","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_substriata","6f771108f5167ff468e636d756d64d45"
"3074","Fungi","Basidiomycota","Tremellomycetes",NA,NA,NA,NA,"ed23244bb994440db6bc8f233ed95373"
"3075","Fungi","Basidiomycota","Microbotryomycetes","Microbotryomycetes_ord_Incertae_sedis","Microbotryomycetes_fam_Incertae_sedis","Colacogloea",NA,"a42c6a92572cd5dc44861efae4667878"
"3076","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_stuposa","3862789c7b47ab2e02990f250e661228"
"3077","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unidentified","unidentified","unidentified","0b9e77c0f60d269e9b59d741e5dff1f6"
"3078","Fungi","Ascomycota","Dothideomycetes","Mytilinidales","Gloniaceae",NA,NA,"c3106dee4db0c5f10aa3a3ffb8e0bbd8"
"3079","Fungi",NA,NA,NA,NA,NA,NA,"337023a2b9d125027beedd41eb57f6df"
"3080","Fungi","Ascomycota","Dothideomycetes","Hysteriales","unidentified","unidentified","unidentified","d1cece18cae712c84b8d31181d7a48d1"
"3081","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"3723b1e04b4e3b6c0775eee9e30a5711"
"3082","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Morosphaeriaceae","Acrocalymma","Acrocalymma_fici","2ae4cff724f11543b66368fc2ba5ef67"
"3083","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella_subtestacea","467d6b499b45fee40ee883d49b4bd0d6"
"3084","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","unidentified","d100775ebacb2ab01f1055364f607455"
"3085","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_griseascens","905e356f90c22d14043a590a9db7d9d2"
"3086","Fungi","Ascomycota",NA,NA,NA,NA,NA,"ce4efafa07af6e98f12d2da0bf1f55bb"
"3087","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_griseascens","4bf7fb419e333be4f2cf113cc65c159a"
"3088","Fungi","Glomeromycota",NA,NA,NA,NA,NA,"f7b5765fec17c49a95e649dd850f1b0e"
"3089","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Staphylotrichum","Staphylotrichum_boninense","ef8dc8b515703475776af108a6a9e280"
"3090","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"65ada65d5e2bd7f3cebe1a3563760cc5"
"3091","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"588822f4cab79a282c48e9d04d671ee0"
"3092","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rubicundus","f3a2b770eb8d076d6cc45ac52ea66d14"
"3093","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Conlarium","unidentified","c0383441e2ab3bb29879c5849b9669e6"
"3094","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae",NA,NA,"3a9cfe139cc9656b546770b89eaeb913"
"3095","Fungi","Ascomycota","Dothideomycetes","Mytilinidiales","Mytilinidiaceae",NA,NA,"88e445c851cdf876afa1ddc649e5974b"
"3096","Fungi","Ascomycota",NA,NA,NA,NA,NA,"c95bb7566d4c9b3fbc1f071cfd4d313e"
"3097","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA,"5e5ef5ccef6c2a0fa13f99572bdb60d7"
"3098","Fungi","Ascomycota",NA,NA,NA,NA,NA,"627eb022ff73da283e23710028359ef5"
"3099","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Phialophora","Phialophora_livistonae","4776db624b1ef57147d7ad20f18c2b81"
"3100","Fungi","Ascomycota",NA,NA,NA,NA,NA,"6f904a4149f345925c707d4fa3bf04ac"
"3101","Fungi",NA,NA,NA,NA,NA,NA,"7bb9fd067759f57a0859bc2c3a00fda0"
"3102","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA,"f239eb668a2cc8d044d07836f52ab45e"
"3103","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,"0d3d7d7a9e8c89a955a00ae3cf631194"
"3104","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Boidinia","Boidinia_furfuracea","4e9a57c4b1e40f5dbda9d3e5378db05a"
"3105","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Recurvomyces","Recurvomyces_mirabilis","fd1d2d8ffad4d7e9cdeac79c80da2554"
"3106","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae","Albotricha","unidentified","5076c519f4a6d908b6c4c902897ef92c"
"3107","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Entoloma","unidentified","8d80dd13be2cdb52a97e117cf687f147"
"3108","Fungi",NA,NA,NA,NA,NA,NA,"f7b19c8397f573a4d91497558b8022ca"
"3109","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unidentified","unidentified","unidentified","7dacb2f77203a10b7c38fbc4a7c7d36a"
"3110","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus",NA,"f50670e51714b643306c8d50986feb8c"
"3111","Fungi","Basidiomycota","Pucciniomycetes","Septobasidiales","Septobasidiaceae","Septobasidium","Septobasidium_carestianum","d3b01f1542cd1b115ad54f0b4851617c"
"3112","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA,"62a0d52723120e50bd6e8fda696a3bb5"
"3113","Fungi","Basidiomycota","Agaricomycetes","unidentified","unidentified","unidentified","unidentified","ebe093341eea02a7651ba62aa7fbccf5"
"3114","Fungi","Ascomycota",NA,NA,NA,NA,NA,"a93946303f364ff250b36aca984e765a"
"3115","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon",NA,"1d95fbbd97730af8bc21910b589966d2"
