ASVs,Genus,guild
08e30541a4ea4a2d6096ff97a83fa6ef,unidentified,NA
5c06c513c2e1d728aaab1c7cc95471e8,unidentified,NA
f69ad14e25bae6ad51a395445c86ef5c,NA,NA
10df86ca08365b6c733f48d3f300d04b,Phaeosphaeria,litter_saprotroph
feb845b275a6f62aec4b49a5563ed866,NA,NA
7938e4471c429319056b75ce8bccb49b,Hygrophorus,ectomycorrhizal
9d8bfee8afb324703a2d95ad93f38bda,Buergenerula,unspecified_saprotroph
cf5563616643018ae1206b4af062f124,NA,NA
1d01e692ee2a25bbe9cf36115f88da19,Suillus,ectomycorrhizal
33f0705e10224f04a8198ab4d4d1664d,Amphinema,ectomycorrhizal
d4da4ae374139ccbbf9e2bc54d5f5a6a,Hygrophorus,ectomycorrhizal
614bc8ea2559fe36bc170471eae740b4,Russula,ectomycorrhizal
2a68457ad9119abca8281aaead38451c,Neoroussoella,wood_saprotroph
1be056b74e4fd5be065fc438a05951a5,Periconia,plant_pathogen
68b1558f14a5a90e585966db457bf035,unidentified,NA
e22c0cac0730a9d2a8e45cf4a1688c15,Inocybe,ectomycorrhizal
b2b5bf547ab378b7be69535342a68165,Sistotrema,litter_saprotroph
ef52a0994f3112787d22ac4f2b9b88b2,NA,NA
2a430ec1492e8d881662d013c8868041,Sagenomella,unspecified_saprotroph
6e849869a43678bc350f891242d0cb86,NA,NA
acaa59174a9a857070aeb4dfca2009aa,Sebacina,ectomycorrhizal
6a7e855f6f4d15f6cd9f500a555c049f,Russula,ectomycorrhizal
eb25cb941dbe90e1249aed68af2c1c28,unidentified,NA
cb3c4ef45111453556d738a9d5accd3f,NA,NA
1c7039c8da4ba14ac027e2cbac10bcfe,Cenococcum,ectomycorrhizal
e0c91923fe3f87697327908ffc6024db,NA,NA
831f2fe0b2ffcd24a237cd6ae3cea127,Inocybe,ectomycorrhizal
b40079270240ba469f95e4d047c52395,NA,NA
0cdf62c6562cf8502890eeb2f64b40b8,NA,NA
7484d15eeb5aeb7a3a1f019a96c37574,Pseudopithomyces,plant_pathogen
cf36097b44a51e1fc03741bd24383b7e,NA,NA
151b8fffba4cb820e778950fa69e12b3,Metarhizium,animal_parasite
9c9b90de8f448c4ecf1aac0c526c1f6b,Zopfiella,dung_saprotroph
8e346ad713914ebe458daacfb118ce6a,NA,NA
324684e11c4acb621d66fe8792e95c8b,NA,NA
1fd9ff8b9951cffab41dab596ab15195,Periconia,plant_pathogen
447c294e4f511625e70d8b25bd2d30db,Bifiguratus,soil_saprotroph
9dc580c22b69ec0b5a1008c7689814b0,NA,NA
b894e6def5586e66b3a592ed2d40d4d4,unidentified,NA
531d33bd76cffd7368e6b9eca530767f,Rasamsonia,soil_saprotroph
9dd3f039e16f42c900b40642e3758d2b,Albifimbria,soil_saprotroph
caf5bb9e49d3748a3dad4fb4ed25eb07,Striaticonidium,soil_saprotroph
219df8c591154d211205d8e831b5784f,Myrmecridium,soil_saprotroph
fb9d1e2518552eb06042e296cbf32198,Phallus,soil_saprotroph
7f8b7290385210e67aeb7b8c0e1ace4e,Geastrum,litter_saprotroph
83d8b29ab166732232f7ca7bb730deac,NA,NA
dda0dbea605e2e93dcbcca037d1a08cd,Russula,ectomycorrhizal
fc38b5a06db9e19088ee371845b5fac6,Scleroderma,ectomycorrhizal
7bc1d97195f793042b083d1a1e58e846,unidentified,NA
c85d4c16830dc4926be92313f4f7cecb,Pidoplitchkoviella,soil_saprotroph
7d3a1f35e2c7bb5ec538c9cb45f81cf0,NA,NA
bf20e20e9c650a5e571621a33c7f176a,Cenococcum,ectomycorrhizal
93a04e9654debaad9af5cf29a55d68d8,NA,NA
b3bf7363801438a32269244989ebd692,NA,NA
c39d17742c15265fde0849002018c1a9,Westerdykella,dung_saprotroph
dbeaae99ad2423e0292d20a9a59f5d23,NA,NA
5c6236e6322dd192149362a0592b1877,Amanita,ectomycorrhizal
ed647ad483e09367e09aaa09638ebb54,NA,NA
d90cbe8b198eaa89a19c66413550e6b8,Russula,ectomycorrhizal
7cea22eed5a815479d5068883adfe0cd,NA,NA
3a74b7db7f7e8ff9c75eda051956c2b8,Geastrum,litter_saprotroph
cc2ef8dd59aedecae5dca333bb877e9d,Myrmecridium,soil_saprotroph
d2050321887ae02cc89f86210527b5f3,Mortierella,soil_saprotroph
ace4a406f595b5b5eaa74ef81768725b,NA,NA
9160439381735b9dd2cede545c57e1b3,Plectania,litter_saprotroph
8dadc32ddff1a9b0058d908c3f14fced,Amphinema,ectomycorrhizal
0a71d206afe01c274693438f851981e4,unidentified,NA
2df42f3c543edab10355f1e926751abf,Russula,ectomycorrhizal
6807cc22b1e85c700d1de9d3cbd6a2bc,NA,NA
cda7b0bee17e4a59c8f68ec867093fde,Russula,ectomycorrhizal
52dc3a9d63276bad6bd85b5772d5740b,NA,NA
bcf848f640b49621a1585edf335f1b52,Clavaria,soil_saprotroph
0f66cc9823126fc9c4ca9e56a5527dac,NA,NA
46a6f1bf32d99955ed5b406e15529bce,Hodophilus,soil_saprotroph
2106bbfdbb4eba0f57888c219a701911,Russula,ectomycorrhizal
47167f87da9d7a76508b801e5fd9ddee,unidentified,NA
77a3fcfb9445f93442aa626c569ccb55,Inocybe,ectomycorrhizal
82dcb5295adc91ffc51e70c2191aed9a,NA,NA
b3204cd1e9cb464fcde496fa6606cde7,Amanita,ectomycorrhizal
a7d34725f47fdf9f50d9c0298a57684f,NA,NA
91a9e01340650fa39cb97cce58cc9a23,Talaromyces,unspecified_saprotroph
6205bb9f4f51264d4d77c64efe914f43,NA,NA
515c51c61d0159fdfbac04a9cdca361c,unidentified,NA
e52d1cd417e0f8f791a2eeed401b6e64,Paraphaeosphaeria,wood_saprotroph
b719044e4a3759400a11d045baa8e3f8,Plectania,litter_saprotroph
55841e8eda28e2e5f458243f96ec4fc9,Lactarius,ectomycorrhizal
57f431bf100356b20d1e0d4be03a18b3,unidentified,NA
f48abeedb9cba94d2133e0d88e3096bd,Clavaria,soil_saprotroph
1b654f5d2753ce3a1f201216ca7bd5b7,NA,NA
6128ad8604a5d887abbb44e443ae59f5,NA,NA
54f71800c6ef8c66e8fb7370d05f976c,NA,NA
fa2a9f4caad06880ad222c441baa5796,unidentified,NA
0a3ad74091c48f459d0642d05b90ba0f,NA,NA
db09bb2c2a83004e963bcc2290d83103,Geastrum,litter_saprotroph
b3ac85d1af670ecc7aba4eea63e48ffc,NA,NA
a376b5aa853ae54fffc1eb92dacdc106,Amphinema,ectomycorrhizal
2d8d83deef45c7130899e5e89099f18c,Cortinarius,ectomycorrhizal
d15572b5b988d5a456125e20c11906b6,NA,NA
03676d63bf24e0efb1b7862fcfba6e65,NA,NA
c9c2e2c150b6989b514fe346c901ae0b,unidentified,NA
a4b5d1b404213c032cee121eea5c14fa,Geoglossum,soil_saprotroph
90c0702e68954ae60d8b9f941356cc28,NA,NA
ce83fb2e18cdc027529919015165124f,NA,NA
37eea5b92b5e8e3a950ec2ceb19e08f1,unidentified,NA
ce129138408c050941ecb753fc0c808a,Basidiodendron,wood_saprotroph
6e16f336ded415447fd0a11d67ab23de,unidentified,NA
91da2811ea91f560268766d48747b0a2,unidentified,NA
b107c134defcc2a8715aa16b687e09c0,unidentified,NA
07f2d2adcbd445c5356d165ec433e46f,Microcyclospora,plant_pathogen
820cd3d54035cd0a8dca96fd9f8924d9,NA,NA
73b4f3e18f54b16fec855daf8125bdf6,Lactarius,ectomycorrhizal
ec6ae4cbe30ec38bd36bd0ddb4eda1ce,Hodophilus,soil_saprotroph
d9f6cd81fa30c38b9f3392b5fa400e64,Umbelopsis,soil_saprotroph
79f16414e3dfd25516f996edba89a8af,Rhexodenticula,litter_saprotroph
a244e0838ff30a7530c1b607adc16396,unidentified,NA
136dc525dacb377c5eba141f66b8a0bf,Trichocladium,unspecified_saprotroph
d3979e38e949b466810ce71a639e78a7,NA,NA
512863b8ebeb6e6fa98975d29064d87c,NA,NA
3ec3d27cc07b02a66225da463f41d706,unidentified,NA
d41fba32abb3adba64473c65a985c149,Hygrocybe,soil_saprotroph
0903fd8fed154f23eadd5bcc8fbab299,NA,NA
83b5b072ed3a775ab314fa16ae339025,Tremella,mycoparasite
f5b42766f66cbce63571fcc33af5c8fb,Russula,ectomycorrhizal
7c383052466774049ae52c0dc2250477,NA,NA
7f1ea0aa99af023325e15eaafb50ed91,Coniochaeta,unspecified_saprotroph
e4aef1372cb545d2303f87dcbab49727,Bovista,soil_saprotroph
44dc715d81bb8efd3363f187fb47f1d6,NA,NA
211048032ab8bfe883a620f5de6af44c,NA,NA
c595767caf5b5296d1a5d803e91c0789,NA,NA
7512cf2ef8ab23c51df62487748d6a0e,Amphinema,ectomycorrhizal
1662ab7c66ed444b6b7a6dd7a4d7d486,Phaeosphaeria,litter_saprotroph
f01ad8f881bf8032728446865b87e065,NA,NA
04ae69b830e976b45fecffafb3697eac,Pseudocamaropycnis,litter_saprotroph
be860eef42315f23a40960d33a33d81e,Cenococcum,ectomycorrhizal
baffa1e7cc88da293066ad110da365a4,Cuphophyllus,soil_saprotroph
6ed7fd11f0c58fcc5c3b89c6a014c21e,unidentified,NA
f7eec87afbc60669d06ba281c5b53dfe,Xylona,foliar_endophyte
7858fdbd163147b00f629d219d82e72f,NA,NA
885fb481cdcea5e70bf735088699092b,Pseudophialophora,root_endophyte
fe629946665f23ce31708a3aabfd3ee8,Sarea,unspecified_saprotroph
127013b08f02bcab77a9284424ae7f79,unidentified,NA
fc79fe0646d0d4d186fb85451100824b,Cenococcum,ectomycorrhizal
364bec07d22f1dd89bf285f6ea04ab47,unidentified,NA
a2f5afe2fc28c3309cf48186f8683505,unidentified,NA
c210b3c81d8c2211f00b296f165cd81e,Talaromyces,unspecified_saprotroph
df8928b7bea3ce85f9daf4eb516f1329,Biappendiculispora,litter_saprotroph
b072e94acd349dc646ff04498c24df6d,Paraphaeosphaeria,wood_saprotroph
a803d088b905cc22f76b49363fc30564,NA,NA
b67746909c92754eab2375ed1dced7a0,Rasamsonia,soil_saprotroph
8b7d467a4108d0d7e4d240de4867ca8c,unidentified,NA
00ba69a36b32e1f798e58d92453e6b2e,NA,NA
5befb30669602953f0d360aa79a45623,unidentified,NA
00c0fc696b9a93ae07e53e6e95ea707d,NA,NA
36afc65f7f650bf1b21d32c9fed1b179,Russula,ectomycorrhizal
fa19477a90264542ce480d09cc036903,unidentified,NA
699308d27c1bfc2e6bd474bd8666c8f1,NA,NA
8c762dde1ee39f4365753cc22a0f8ae0,NA,NA
984471e72d61701ec5c86c8da0e0498e,Bifiguratus,soil_saprotroph
1e007bf93e2536d6b6c3561edd7245cd,Mortierella,soil_saprotroph
93ec3bc574898b2a0e2d5984f359f4a5,Umbelopsis,soil_saprotroph
3660e8c294e5c5741763ee1ebc99b677,Russula,ectomycorrhizal
22a768f0d48a41bcc568786f77f095cb,unidentified,NA
61b55f884c4e1d0eea61943165c7dbb3,Cenococcum,ectomycorrhizal
b766c63cc76d623105596d70b1326211,Bovista,soil_saprotroph
858467b520c295cacc6ce2fc5c36066e,NA,NA
8b9f78b000fe4d3a21c48fad3217c72b,NA,NA
525ed194f20f386cbb9274eb6296fe8b,unidentified,NA
c07e3ba816453f11b14d97ebd0fa9ca9,Spegazzinia,wood_saprotroph
5e4e27753abde2538454a79eada4b8a8,Russula,ectomycorrhizal
5e140ad70750b110006ae25078941aaf,unidentified,NA
260ab8237afcda50abe8b66bdc645abc,Pilidium,plant_pathogen
289d5688b33b2a1a3cdcc769dd7224c4,Neptunomyces,NA
acbb8250c2c371fcc4065ac4b0a5d8c8,Oliveonia,wood_saprotroph
afe3837198c7c3257e22a30159c1e616,unidentified,NA
367c4a3d16226248a19e21501378d905,Geoglossum,soil_saprotroph
e0ba0614144ebeca32f92fa1a27767d5,Lophiostoma,wood_saprotroph
0745bbbf621e0e6e80b3e12fbee75585,Gliomastix,unspecified_saprotroph
d3bb175e946df53dda70060af9af8c79,NA,NA
3609d368543c9fc4a207007f769190f8,NA,NA
c24dee61ae14790a8205a685065af49c,NA,NA
2fec2bedd3080f833ab226519c29b032,NA,NA
6a481d4891dcb10dc59872eef6366e76,NA,NA
69d3fb330ae42979575bb8beaa7817a3,Phialemoniopsis,animal_parasite
99c49dee954f37fe5a097b35e6091f57,NA,NA
e0b269be334c9f2c8195a74d2712aef0,Nigrospora,litter_saprotroph
742a540e04d1def3de78ce641845e255,Russula,ectomycorrhizal
b40c6bff74032723e7e71553b1cbadc8,NA,NA
5cb5df07ccc563b22c8ffca0fbedaa88,Basidioascus,soil_saprotroph
1de334cf5c6d3ef7ef8e69e5965436b3,Cuphophyllus,soil_saprotroph
551680dd4652fd1efd7402f57bc5ade0,NA,NA
54b127bace24c8bd47b12c4d918b9b1d,Atractiella,unspecified_saprotroph
3eb28098e3e787c0bafa85988fdea0fb,NA,NA
4fac24ae5334e35bdd60c5b7b828e6d4,NA,NA
b5e8790a4faddb0c8f293340be9b79e9,Cuphophyllus,soil_saprotroph
7aa7aa692347a531a4c2ecf3655ddbb6,NA,NA
5abf23a76ebad74f192675cd575cd6c1,unidentified,NA
6d7c8d80b97145b7b92137291dcde8e4,Lasiodiplodia,plant_pathogen
ec993dfc7aaa5a3738024b64aa26ae3a,unidentified,NA
54a937760bfb1458e68feaa39949c89a,Amanita,ectomycorrhizal
84f8e81ad3f27d998765b4e530fab096,unidentified,NA
c25f5c5fd22717b08d768a46ab596e96,Rasamsonia,soil_saprotroph
9c037212db7fd6d0f9b441c262c8f701,unidentified,NA
76cf610cbb38535b2cf916107bb78bde,Russula,ectomycorrhizal
0129e209e7f52febe23da48dc732fae2,unidentified,NA
5e908c1be534d44ecac8abbe3cbedf5d,unidentified,NA
36c6180599b3f8559efd2ffb03b8e44d,unidentified,NA
88758aff867ce7a7995214f9b1fc6790,Inocybe,ectomycorrhizal
c09711a6c73a3373a83cd4f5a34b9c13,Inocybe,ectomycorrhizal
80ea682ecd746f0622b47b7c2e3724fc,NA,NA
3589132ac5ee292619255c896f5eb590,NA,NA
77be3c22586ffa8cba387932794daa79,Russula,ectomycorrhizal
581e3a22e7786bd0f84952ace88000cb,Plectania,litter_saprotroph
c29bbc217b6f99a35863c15dc0f55a33,NA,NA
2aee0c1777232b37be54437b7df3d01d,Amphinema,ectomycorrhizal
3cec352cd24489a44eb1e312d1092b33,Alfaria,litter_saprotroph
a959fc39383b0de3ca04dfe3dcdd93c1,NA,NA
ce6d886a2316a42ae6436e6c11dcc7e7,NA,NA
282fe31b20e9c081e4d3ed3c3d3a7d9d,Sebacina,ectomycorrhizal
db32f94941e8d0944f4d0f91ccb0cdf5,NA,NA
9a82a1bcd5ee3ea32ce4fe0e280cf799,NA,NA
0183bbfd0b4cedc36ad1dffa7d282f5e,unidentified,NA
1857a22fa256442aad9e985c63d2fd22,unidentified,NA
d5a54654df6d40a435e7d38e6d70c50e,Myrothecium,litter_saprotroph
356748f53164335fae0dac98c2ab1a0b,Amanita,ectomycorrhizal
ccbdbf2fa99c9997dc1a6dbe844a68fd,Suillus,ectomycorrhizal
98bb12fff53da04f2b6fb60a1ee48670,Plenodomus,plant_pathogen
4671a94e4b94e43450a07845a3d33aa3,Leohumicola,NA
f9a08495db1a7c6c941cdf3ca87fdc94,Trichoderma,mycoparasite
ebc5f5819bd85d8bb1fd0c4bd2c6c2b9,Trichoderma,mycoparasite
c1c1932862ca05e804ffe298e7a9ec7e,NA,NA
20b0167c3b4adf22d3bb06372270d01e,unidentified,NA
690af3a27f94dda452b9d260d17a8abd,unidentified,NA
0aeb44aea1737e7538258cbfb6f66971,Pseudogymnoascus,soil_saprotroph
16947a7d3960f7c7ae1b69c7d9326c7d,Russula,ectomycorrhizal
f48e2ad33350ee08ebfaa13cd2288dc2,NA,NA
da0f639aca51d72d25172e94ae594276,Cladosporium,litter_saprotroph
5c6da30d8854841e4c6e7fc04da81437,Paraphaeosphaeria,wood_saprotroph
cff99112e74a17c7f4b403747334b3f3,Amanita,ectomycorrhizal
9a2ffc4542970a5c0a47d7d313300564,Russula,ectomycorrhizal
b4a7fcdf06dce8ab30fb837de90890f0,NA,NA
c5df9a78017416c22ec0dc02ede6a3a5,Amphinema,ectomycorrhizal
e0c8a56109d90a244248e556f4c51064,NA,NA
bf0bb07a4eef3895b2dfa71c23d67a32,unidentified,NA
a0b3c6645c828a5cdc5d333bcc818d42,unidentified,NA
61cad716a046174cbaee830a00a008a9,Acremonium,unspecified_saprotroph
06c890a5e575f543f1e3e96988dbb2c9,Paramycosphaerella,plant_pathogen
7aba221a32ad5da1eee1383c829a2b8e,Hodophilus,soil_saprotroph
69d83d2ac6c0c893f1714991dcac658a,NA,NA
6d09f99ba4f5b08747a28d5102f609ee,Hyphodontia,wood_saprotroph
7589927598232647f9f1d2098aafea71,Pseudotomentella,ectomycorrhizal
15107520dee36a5cf666e07d13b9af39,NA,NA
22417590492ae59cc5891385f3a10ab4,Periconia,plant_pathogen
1f7452e0081431e8e1875492c84c5e52,NA,NA
fd7704229d7f3b146695a859077b45a0,Pezoloma,root_endophyte
947c73ee1caf5c746c8811ae3f68fc0f,Lophiostoma,wood_saprotroph
aa57241ede2fcd717a2b663b4ab35f4d,unidentified,NA
ad0793590905841f25527156e79b1e89,Tomentella,ectomycorrhizal
95c16f302b00fb2ec91297d6f569d505,NA,NA
28fd15c48647db565ffa510724e9aa88,Amanita,ectomycorrhizal
e65cd939092920b9eb513ba535f97c2a,NA,NA
e320f505e3e6e6e492783cc531539227,NA,NA
92a7c63e39ed5186baa1a7bee3dac8d9,NA,NA
905bcba82276ecadbd25703925fde751,NA,NA
fa72571dfff6fcad5c6c51255b034100,Cenococcum,ectomycorrhizal
4ad0c5f2862aadab275a7fa85eb7e819,Lactarius,ectomycorrhizal
7fa388ae37c7809d177f3afd6cfcb46d,NA,NA
7e4ec58cfe2c55aa6025ccba24c098d1,Geoglossum,soil_saprotroph
e99010459d1b89f0b030e4eac4ac1420,unidentified,NA
4baf79763b14c59d51a7b534a72c2385,unidentified,NA
3920b3b7cae0b654d044e1eac096d06a,Geoglossum,soil_saprotroph
26ab472dfcb443e18a548042e0251354,Nectriopsis,lichen_parasite
cfe48ee712395a215234c22105c401f4,unidentified,NA
98547820ec1b52cbe857b04333a7da28,unidentified,NA
378d1ee6874084b02151855d9dfdeee6,Macrophomina,plant_pathogen
48760277fce44f760dc2f9b61caa8439,NA,NA
db377301fdf8a449ce1421182e95d6d5,Coniochaeta,unspecified_saprotroph
2dac19d64106f9ecca5482c29205a5c8,Echria,dung_saprotroph
a823bd2c371ecebf51aa0c5230a2e35c,NA,NA
aa8bd8bd75271d45f9f78f18b07ba6c3,NA,NA
1bf41ac4015440232bd605823b57dd51,Rhodosporidiobolus,unspecified_saprotroph
65f4232416adb15e8effdfa7a395bfae,Devriesia,plant_pathogen
d36356bc3fa5c344d641fd8b9c29408b,Cystobasidium,mycoparasite
caa70b3492cc6ad38df1a149272344a4,unidentified,NA
c8ccb64be09073ac3d417387a228e4ab,Trichoderma,mycoparasite
4c95db091c557cf052c78c75b5a428d1,Rasamsonia,soil_saprotroph
65a5bca14dbf26016eae61682521d87d,Geastrum,litter_saprotroph
fc61a1036e642f43f26c758e205aff8e,Inocybe,ectomycorrhizal
ff35d076e6cd65b7274cd5b07f7ba609,Geoglossum,soil_saprotroph
5c55d1f72094db301f0bd33b36c27e74,unidentified,NA
86c99a83d3457b8994f6e7717dfc12d6,NA,NA
fd63819e026ba533163d9c741c052f34,Flabellascoma,wood_saprotroph
f035cf2954133f15183f891ccf4340be,unidentified,NA
53c0c0d7984d52339bde9f19bf7c8f62,NA,NA
243b163099522aeef44e0051e9331dc7,unidentified,NA
9d37b594777a8cde441ecd2ad3fa6a1c,unidentified,NA
664987a56c89f5d830982d71bc478cea,Coniochaeta,unspecified_saprotroph
661ae2cefa25ec02ff5a8d7b15ccfb95,Hebeloma,ectomycorrhizal
971f64546b82f3e4232425d7a13ed62e,Seiridium,plant_pathogen
94e460ef0333d541a716ff098fe4f45d,Tricharina,soil_saprotroph
df32e5f8df286ffcb518c1b69d6c148a,NA,NA
585b5b53d47834b33605dae5c54bac33,Pseudocamaropycnis,litter_saprotroph
5114699b8d474362ae6bf365d07d2bf9,NA,NA
cca27562d0e28eb6d17b7b0cfec89a52,Fusarium,plant_pathogen
b12c9765347c2191b38c6e5244f335d0,Umbelopsis,soil_saprotroph
2934b035f19677c152311b6e5040431f,Purpureocillium,animal_parasite
45fdc6362471c427775962acd122cef2,NA,NA
af62c43f369d114e5bde5afed654df52,unidentified,NA
3fb505a09526e581c0155daa3bec5a27,NA,NA
64ae21a1fab517ca5365cfec1d75a17e,NA,NA
c214c96f54a519094f031e612711a944,NA,NA
1147e2b06748c22fc26b03403f068c2c,Hygrocybe,soil_saprotroph
caae51aecdfb1012c90cff0b0d6b454c,Russula,ectomycorrhizal
51adaadc84199134fa227e6f62661529,Leohumicola,NA
33c32395a57d3c239d888d972f9d68d0,NA,NA
6c525cfa4536ef021d65fa53085ad20b,Pseudotomentella,ectomycorrhizal
c5f3322d4fe8a1172ffe9c372973513a,unidentified,NA
3d51e71873c1597de6ce39a5ded25898,Trametes,wood_saprotroph
48d139df94f36a47306254ba3a7710e5,Rhizopogon,ectomycorrhizal
2efb78491e68a2bb35399e87f284baac,NA,NA
683e3517bc41cbc23a8023df0e203b33,NA,NA
00a18c0fc224a1faaf304181c235e4f8,Humicola,wood_saprotroph
0395e46390dbd822e3376da04596e394,Geoglossum,soil_saprotroph
44d2be75413003b7f566390c09004035,NA,NA
d16f397d9b1054abfcee79eb6e879cec,NA,NA
2d61f5be940ca69244786cb45da20d8f,unidentified,NA
65672ad36fa83615db28cbc6947c7465,Cuphophyllus,soil_saprotroph
6c30cfcd6fb0a3385db595fd61ae04e6,Cenococcum,ectomycorrhizal
f45f5c012e0fe45e14357d2f337c0502,Clavulinopsis,soil_saprotroph
e81e090e9b44da68dc7330869e17af0c,Clavaria,soil_saprotroph
8a84a9bde81b6272b2812c50f93a6923,Paraconiothyrium,wood_saprotroph
66b3db20d2d89880348085fd16a68af3,unidentified,NA
c2d2495e99a0bbb492923a61272bc874,Devriesia,plant_pathogen
3b2e06ee2a23c61be0ab2fe7501b0f19,Mycena,litter_saprotroph
9152826387398f36beefc8b38ebdbec6,Inocybe,ectomycorrhizal
89cd0d7811ad75f829576c61c4081a42,Tomentella,ectomycorrhizal
932cf986c197342c8962b79da68a899c,Serendipita,root_endophyte
4143f7860ceaa75ddde3c830e79469a1,NA,NA
aefee88fa2b0e4cba0336be27db51ccc,Leotia,ectomycorrhizal
ab7cede1f0381b50d7c39352ff8e093f,unidentified,NA
9183b50fac4d5b52bcd220085633f204,NA,NA
d4fd56d8ea0038c71bf48a9d7b041514,Hannaella,animal_parasite
bb893ccdf08b989b8c2bf2294b2fc87c,unidentified,NA
2dbb192995ba43d3c90926d648b15ceb,Basidioascus,soil_saprotroph
eccbdaab72edefe47017a6bce4759417,Russula,ectomycorrhizal
b290026308cd6dc61afa10cd0737f6b7,NA,NA
5dc0f43496ab04918be6d4eff68379fd,Phaeosphaeria,litter_saprotroph
695b88d7ad9173dd5024b62614cbe0d1,unidentified,NA
b0bc41afe79b619c764248998802a54f,unidentified,NA
82df09cdf6206a19b2ef977a70bbab9f,Russula,ectomycorrhizal
046cc9fb90f99382265cb089b8c5d5a9,NA,NA
ce63f91fc492218615dd4fa703dbef11,Talaromyces,unspecified_saprotroph
e8b11b4813d8a0cdb75b57ebfc4b6ab0,unidentified,NA
7d80d1f42ad1bb47303a6ebbeb2e17a6,Neomassarina,NA
5b32099e3761dd61fb348b4b3146158f,Scolecobasidium,animal_parasite
5fbbe1fc74c47df6970e4ed0561d4cb6,Amphinema,ectomycorrhizal
47ceff8f2698da0c9def1008d9ad24f1,NA,NA
56d4ef8bfae64ab184900cbd6d6a3325,Amanita,ectomycorrhizal
cc68ec6118f0e105bad08a98ffa0db72,NA,NA
f450972f22c92bb90433096b279acfbb,Pseudeurotium,dung_saprotroph
ba33b2ef8305f2b0a9add652592519aa,NA,NA
50d484e2c333c939b4ad8146909da852,Russula,ectomycorrhizal
5719725b13d6a6c759ff65b5dfabcd66,Cenococcum,ectomycorrhizal
dd0baa0e740ad11a355f464553e4e67a,Aureobasidium,sooty_mold
7614432ea69686611463498c8c2085f8,Inocybe,ectomycorrhizal
a16ad59f7a05ab47497cb71da98ef16f,Oidiodendron,NA
0b3d6525a51309e095e52d3326897f36,unidentified,NA
0377657e9d41281db7ba11c773bfdb31,Sagenomella,unspecified_saprotroph
e48840ed969d5eb7f14c785f9f406c4c,NA,NA
199d8956250ab5ccdf79be1c104f1660,unidentified,NA
14f28a01b501cf966aea3794e1f24c4b,Amanita,ectomycorrhizal
55247ca2df895a00e46030d8ccc497a4,unidentified,NA
a5cc4d61420b8124ea1176a2a29f2a4e,unidentified,NA
d075f6f1a06df0a6a3202b17ad7fa823,Clonostachys,wood_saprotroph
031a8449629b82637e389e3d35a522d8,Clitopilus,litter_saprotroph
980458a22df6da640694e6716cc6868d,NA,NA
56d803172f1864bbf3898a70a6484cfd,Lophiostoma,wood_saprotroph
783184f23ef6d1c88540399ab20aa841,Russula,ectomycorrhizal
579efeaf5fb700d79ffecc7617af687d,unidentified,NA
3e8f992ca2391083bbbeb09d3fad15bc,Russula,ectomycorrhizal
840b5334b3cb5513a787f61cfbb6ffe2,Lachnellula,NA
4f0e5463fc99dbb6d803e2af4af09f75,Articulospora,litter_saprotroph
caea948b1bef97515257e314de488d45,NA,NA
9e708b29b003c5c1aa815d722f735a09,unidentified,NA
c1d6ca8858c315bb7bdc842f731a530c,NA,NA
9b80ceb845a7d58ffd25bb8579465e61,Tomentella,ectomycorrhizal
afabe9561ea82e7e75152729582f41b8,unidentified,NA
d960685996f9514c8d229b2e7fab5520,NA,NA
cf80499f4cfc7c786be61c2d3ee3ae1b,unidentified,NA
ae34e4bc8f5a4bdbc718d7011d46deaf,unidentified,NA
083d53f7e3381776f41104c5ec4f3c2d,Tomentella,ectomycorrhizal
4b8ee04d3292629406ac5408ffdf8d0d,Coniochaeta,unspecified_saprotroph
354bc23ef6464f2a9625aa5482c23bab,NA,NA
23a190e05b32d0187061a5a77a3c974a,NA,NA
6af87a6b006103fd381efdda3b91a756,Inocybe,ectomycorrhizal
05c64b696a117f02a938927cabd7a317,unidentified,NA
4f78039c3c37975f9394d5eee43697fe,Inocybe,ectomycorrhizal
e20011eb58ee97182c03aa86ed606503,unidentified,NA
794e4f332f860293aba42b171671dbb7,unidentified,NA
f8538272f797bcba9bcbdf36d801fb4f,NA,NA
1a0ffa90d448ccd939ffd1db56a68445,Talaromyces,unspecified_saprotroph
a8fabfff9abf9fa5dc7bac41f439fa53,NA,NA
ba75c5af43b8ddbbc0d767ef96e82159,Papiliotrema,mycoparasite
a8fc19e6cc7f5f9419f0c09ee2c4cc1a,NA,NA
0ef1f419c04bd207cee1a3e3763e40c6,unidentified,NA
da3017770bdb0e51be52f62eb4a2e97b,NA,NA
05a9fb0d781c726336ce60ea16f7c808,Elaphomyces,ectomycorrhizal
463a0fa2d6a8eebf4d2f73b7a0a938a8,unidentified,NA
69e1105f433cf0ea128ae1174ef856e6,Sistotrema,litter_saprotroph
a99e94cfe4e8a15e11f880abacf04753,NA,NA
ab360026b2b45f7124623b01a5813843,Geastrum,litter_saprotroph
592af2f541799ee75ce6e29b8f4f0ea4,NA,NA
240c76b72513e0c12011f796d6eaa85c,NA,NA
c2a82b58ce441ae3c208637346958133,NA,NA
ee0dee1500df1743ef680214e3271ef9,Periconia,plant_pathogen
2062fa011b9d7fce453ab03261cc3454,Amphinema,ectomycorrhizal
823a377ff7f45f0f89e5316eebb8e5c2,NA,NA
accee42d631e98031a235071c2594ece,NA,NA
